,pagerank
"[BUS]19.85579,50.180704",7.289612450353738e-05
"[BUS]19.937779,50.180774",3.899618019287042e-05
"[BUS]19.943819,50.180746",4.724296380842046e-05
"[BUS]19.933309,50.180757",1.6392409121222053e-05
"[BUS]19.938372,50.180836",7.202112437423126e-05
"[BUS]20.093081,50.180798",7.613811505146404e-05
"[BUS]19.93871,50.180805",3.952686573253766e-05
"[BUS]19.782928,50.180866",4.5096263320317485e-05
"[BUS]19.768347,50.181031",6.709381777368152e-05
"[BUS]19.811592,50.180936",5.226278245697294e-05
"[BUS]19.769664,50.181696",6.549578804511662e-05
"[BUS]19.782624,50.181042",8.297117015207406e-05
"[BUS]19.855843,50.181337",7.821341647909151e-05
"[BUS]20.064282,50.181602",7.075175334764743e-05
"[BUS]20.132649,50.181664",4.437708554666597e-05
"[BUS]19.811389,50.181304",6.564946953342165e-05
"[BUS]19.781951,50.181432",4.5269568760587086e-05
"[BUS]19.788607,50.181724",7.286093175876264e-05
"[BUS]19.94433,50.181558",6.694768277960367e-05
"[BUS]20.132719,50.182352",4.742171509741901e-05
"[BUS]19.781381,50.181753",8.553447548933498e-05
"[BUS]19.788916,50.181888",6.988317662639147e-05
"[BUS]19.811125,50.181788",5.212748784298639e-05
"[BUS]19.770405,50.182065",3.7161289931892004e-05
"[BUS]19.789577,50.182257",6.73053078988789e-05
"[BUS]20.065071,50.182058",3.972223238153086e-05
"[BUS]20.09314,50.182014",4.689386751356699e-05
"[BUS]19.780856,50.182056",4.75998260997614e-05
"[BUS]20.065822,50.18212",4.339254121107593e-05
"[BUS]19.7709,50.182197",4.097835797917852e-05
"[BUS]19.810959,50.182089",5.045334758333915e-05
"[BUS]20.066409,50.182137",4.6343594879309475e-05
"[BUS]20.067575,50.182138",4.861085602475342e-05
"[BUS]20.068394,50.182138",8.719728217361231e-05
"[BUS]20.0699,50.1868",8.129702989242682e-05
"[BUS]19.944166,50.182424",6.85480542566472e-05
"[BUS]19.771279,50.182273",7.675593561808967e-05
"[BUS]19.855917,50.182271",4.239202100893482e-05
"[BUS]19.771716,50.18234",7.284661416728718e-05
"[BUS]19.780382,50.182332",4.4870623934994385e-05
"[BUS]20.132782,50.182978",8.812121805129164e-05
"[BUS]19.772439,50.182456",7.081615881990947e-05
"[BUS]19.772818,50.182509",3.986397529167954e-05
"[BUS]20.093088,50.18249",4.5003831783874514e-05
"[BUS]19.774568,50.182756",7.647009550716663e-05
"[BUS]19.780042,50.182534",4.1631429539741614e-05
"[BUS]19.810368,50.183124",9.679783448506766e-05
"[BUS]19.855968,50.182908",7.760151904254769e-05
"[BUS]19.779245,50.182984",7.558469635290256e-05
"[BUS]19.790602,50.182984",6.514886914782119e-05
"[BUS]19.77493,50.182812",4.207600612149102e-05
"[BUS]19.775853,50.182946",7.757907842251556e-05
"[BUS]19.943956,50.183866",7.1620809289818e-05
"[BUS]20.093055,50.182872",4.286563726742879e-05
"[BUS]19.776384,50.183028",4.1985216496266144e-05
"[BUS]20.132868,50.183558",8.164338744124545e-05
"[BUS]19.790972,50.183268",3.681099079939941e-05
"[BUS]19.776694,50.183074",4.483424792343283e-05
"[BUS]19.777697,50.183234",8.362681538126685e-05
"[BUS]19.778554,50.183333",7.932794122124676e-05
"[BUS]19.856014,50.183471",8.228410666908365e-05
"[BUS]19.791434,50.183617",7.01326719712778e-05
"[BUS]20.133611,50.183856",4.391710421901118e-05
"[BUS]20.134317,50.183864",4.657265952530967e-05
"[BUS]20.136567,50.183915",4.948061007552364e-05
"[BUS]20.137339,50.184038",9.11635839280645e-05
"[BUS]20.092953,50.184072",8.053084931027508e-05
"[BUS]19.79259,50.184802",6.809829604578256e-05
"[BUS]20.13935,50.184694",4.804698291942546e-05
"[BUS]19.85603,50.184296",8.740030364067448e-05
"[BUS]19.809357,50.1843",0.00010908138292467909
"[BUS]19.809009,50.184675",6.273689602295056e-05
"[BUS]19.943873,50.184745",7.694108134234293e-05
"[BUS]20.141732,50.185325",4.926322200453498e-05
"[BUS]20.073836,50.184877",7.87167793211836e-05
"[BUS]19.794044,50.186251",6.707653345239167e-05
"[BUS]19.943843,50.185055",4.25518821243421e-05
"[BUS]19.855542,50.185183",4.6820245086632076e-05
"[BUS]19.808426,50.185318",6.273689602295056e-05
"[BUS]20.142176,50.185544",5.046618524067378e-05
"[BUS]19.943722,50.18615",7.865864772413564e-05
"[BUS]20.142529,50.185814",5.221194342628914e-05
"[BUS]19.808124,50.185653",5.547981661816291e-05
"[BUS]20.142881,50.186292",5.5141457718232565e-05
"[BUS]19.855087,50.185968",4.381141918123988e-05
"[BUS]20.092777,50.185996",8.979269988583268e-05
"[BUS]19.885221,50.186129",6.273689602295056e-05
"[BUS]19.883774,50.186131",3.6075230397271644e-05
"[BUS]19.883199,50.186185",6.97157403725799e-05
"[BUS]19.882859,50.186217",3.905323820098984e-05
"[BUS]19.807619,50.186187",5.782451192064679e-05
"[BUS]19.882418,50.186259",4.263134441783013e-05
"[BUS]19.8821,50.186289",7.986798617577722e-05
"[BUS]20.143064,50.186576",0.00010120622193570276
"[BUS]19.881054,50.186387",4.3584635449840264e-05
"[BUS]19.880311,50.186457",4.6820245086632076e-05
"[BUS]19.87973,50.186513",8.740030364067448e-05
"[BUS]19.943752,50.186563",8.416905882381412e-05
"[BUS]19.878597,50.186619",4.707460863547079e-05
"[BUS]19.807268,50.186559",5.877177801288087e-05
"[BUS]19.878229,50.186654",4.978627499033517e-05
"[BUS]19.877743,50.186699",5.1874490727970824e-05
"[BUS]19.877349,50.186736",5.417888522362561e-05
"[BUS]19.854636,50.186747",8.108214510776967e-05
"[BUS]19.876661,50.186801",5.449953551827759e-05
"[BUS]19.807014,50.186795",5.897952499018351e-05
"[BUS]19.876313,50.186835",9.757768223330893e-05
"[BUS]20.143083,50.187426",5.1640261717111985e-05
"[BUS]19.874455,50.187009",5.1640261717111985e-05
"[BUS]19.943767,50.187043",9.131181891173278e-05
"[BUS]19.873319,50.187116",9.238724299116917e-05
"[BUS]19.872556,50.187188",8.630428977498853e-05
"[BUS]19.87212,50.18723",7.95657826497341e-05
"[BUS]19.806412,50.187232",5.87699974206264e-05
"[BUS]20.092656,50.187286",4.8639077732142235e-05
"[BUS]19.87138,50.18749",7.282621823490253e-05
"[BUS]20.143719,50.188328",9.238724299116917e-05
"[BUS]19.805983,50.18748",5.829667517983487e-05
"[BUS]19.854205,50.187492",4.402005149724932e-05
"[BUS]20.159962,50.187562",0.00024370164376316038
"[BUS]19.943717,50.187596",5.182047117883308e-05
"[BUS]20.092626,50.187598",8.889883288032503e-05
"[BUS]19.795772,50.188209",3.808817154044886e-05
"[BUS]19.805523,50.187693",5.76263410736559e-05
"[BUS]19.8702,50.18849",6.813917109627474e-05
"[BUS]19.854053,50.187754",4.068729904207184e-05
"[BUS]19.805209,50.18782",5.3152340713120364e-05
"[BUS]19.804904,50.187932",4.999749979914299e-05
"[BUS]20.09259,50.187988",9.294680140751792e-05
"[BUS]19.943524,50.188234",9.754836412547292e-05
"[BUS]19.804384,50.188094",9.825301578033371e-05
"[BUS]19.796212,50.188838",7.327756840213583e-05
"[BUS]19.85364,50.18851",7.327756840213583e-05
"[BUS]19.803667,50.188252",5.941514579660886e-05
"[BUS]20.144422,50.18858",4.929038924959652e-05
"[BUS]19.802957,50.188355",6.090190326433046e-05
"[BUS]19.869863,50.188768",6.5262261013521e-05
"[BUS]19.801835,50.188518",6.219130600250052e-05
"[BUS]20.144836,50.188763",9.042021017200608e-05
"[BUS]19.801218,50.188636",6.220328282013194e-05
"[BUS]19.943105,50.188751",5.221194342628914e-05
"[BUS]20.145543,50.189071",4.7249124723845544e-05
"[BUS]19.800619,50.188787",6.207670949737943e-05
"[BUS]19.796958,50.189882",0.00012238935742253285
"[BUS]19.800139,50.188914",6.180855256624103e-05
"[BUS]19.869408,50.189144",3.681099079939941e-05
"[BUS]20.092498,50.188966",5.1819369157201376e-05
"[BUS]20.159735,50.189038",4.088499467109338e-05
"[BUS]20.146339,50.189217",4.882582101426365e-05
"[BUS]19.799365,50.189171",0.00012319442038213898
"[BUS]19.942785,50.189135",4.955905031507532e-05
"[BUS]19.86901,50.189473",4.04363026090308e-05
"[BUS]20.146918,50.189314",5.009402360875867e-05
"[BUS]20.147375,50.189539",8.922176331980666e-05
"[BUS]19.86876,50.18968",7.578514784571608e-05
"[BUS]19.942388,50.189517",4.728847160334931e-05
"[BUS]20.092445,50.189523",5.03452040840487e-05
"[BUS]20.147799,50.189995",4.731859928282555e-05
"[BUS]20.159704,50.189867",7.601120742657668e-05
"[BUS]19.853535,50.189712",3.808817154044886e-05
"[BUS]19.942134,50.18977",4.481600129778786e-05
"[BUS]20.092419,50.189828",4.815728856195419e-05
"[BUS]19.867033,50.190967",7.269499268546046e-05
"[BUS]20.157567,50.190071",7.902000037824816e-05
"[BUS]20.158697,50.189974",4.231985499594286e-05
"[BUS]20.148162,50.190372",4.980093404425317e-05
"[BUS]19.853512,50.190021",6.713322938524158e-05
"[BUS]19.941781,50.190254",8.355972508814932e-05
"[BUS]20.092387,50.19014",4.535621967871665e-05
"[BUS]19.796812,50.190174",4.5374674408085776e-05
"[BUS]20.148422,50.190556",5.169428126624973e-05
"[BUS]19.795986,50.190547",8.36268153812668e-05
"[BUS]20.149029,50.190778",5.402621327748606e-05
"[BUS]20.155762,50.190568",0.00010908138292467909
"[BUS]20.156387,50.190578",9.679783448506766e-05
"[BUS]20.155011,50.190583",6.273689602295056e-05
"[BUS]20.154638,50.190591",6.273689602295056e-05
"[BUS]20.15388,50.190608",6.273689602295056e-05
"[BUS]19.941551,50.190633",4.535621967871665e-05
"[BUS]20.157412,50.190707",8.715349296564444e-05
"[BUS]20.092332,50.190714",4.2003834131656735e-05
"[BUS]20.152676,50.190718",5.547981661816291e-05
"[BUS]19.853393,50.191703",6.845853171163058e-05
"[BUS]20.149447,50.190892",5.5141457718232565e-05
"[BUS]20.151156,50.190864",5.782451192064679e-05
"[BUS]20.149931,50.190938",5.897952499018351e-05
"[BUS]20.150479,50.190929",5.877177801288087e-05
"[BUS]19.795084,50.191075",4.483424792343281e-05
"[BUS]19.866061,50.19121",7.11024157387461e-05
"[BUS]19.941274,50.191096",4.2003834131656735e-05
"[BUS]19.865481,50.191328",7.009257921046169e-05
"[BUS]19.794759,50.1913",4.1758432764866514e-05
"[BUS]19.864721,50.191528",6.846574120841308e-05
"[BUS]20.092262,50.191464",3.814486747329876e-05
"[BUS]19.941038,50.191492",3.808817154044886e-05
"[BUS]19.79449,50.191526",7.65917032219227e-05
"[BUS]19.864326,50.191626",6.609006648767898e-05
"[BUS]19.856026,50.191872",6.653075118090574e-05
"[BUS]19.857149,50.191631",6.707653345239167e-05
"[BUS]19.863,50.19195",6.40413578902753e-05
"[BUS]19.857874,50.191729",6.804160011293265e-05
"[BUS]19.8543,50.191738",7.107386931113561e-05
"[BUS]19.854719,50.191773",3.739120745416649e-05
"[BUS]19.855134,50.191803",6.583378709462338e-05
"[BUS]19.858446,50.191809",6.97157403725799e-05
"[BUS]19.940712,50.191809",6.707653345239167e-05
"[BUS]19.859087,50.191885",3.61035783636966e-05
"[BUS]19.860121,50.191941",6.303040572157438e-05
"[BUS]20.092126,50.19231",6.74934650510896e-05
"[BUS]19.94018,50.192228",6.804160011293265e-05
"[BUS]19.939114,50.193417",6.97157403725799e-05
"[BUS]20.091725,50.193166",6.951312091718818e-05
"[BUS]19.792973,50.193274",4.1521162239467653e-05
"[BUS]19.939106,50.193913",3.6075230397271644e-05
"[BUS]19.792087,50.194429",7.648751387954366e-05
"[BUS]19.939072,50.194754",6.273689602295056e-05
"[BUS]19.791877,50.194702",4.111093946095002e-05
"[BUS]20.091003,50.194736",7.329494954946524e-05
"[BUS]19.791642,50.195014",7.390648316411158e-05
"[BUS]20.090766,50.19517",3.946111715075355e-05
"[BUS]19.938818,50.195618",6.27652439893755e-05
"[BUS]19.791333,50.195425",7.592301677623493e-05
"[BUS]20.090503,50.195995",7.138527557151048e-05
"[BUS]19.938678,50.196118",6.303040572157438e-05
"[BUS]19.883916,50.196218",6.27652439893755e-05
"[BUS]19.790189,50.19655",7.85653631408686e-05
"[BUS]20.090839,50.196936",7.557420955890329e-05
"[BUS]19.78977,50.196928",4.1608515675637146e-05
"[BUS]19.789523,50.197149",7.563395869144963e-05
"[BUS]19.789203,50.197436",3.995078018518737e-05
"[BUS]19.938388,50.19778",6.40413578902753e-05
"[BUS]20.091264,50.197877",8.158231626185746e-05
"[BUS]19.788854,50.197748",3.5837819326776796e-05
"[BUS]19.938467,50.198624",6.609006648767898e-05
"[BUS]20.091431,50.198236",9.076090599081912e-05
"[BUS]19.787812,50.198681",6.20634050075425e-05
"[BUS]20.091602,50.198628",5.15618214775603e-05
"[BUS]19.938519,50.199116",6.85791330741129e-05
"[BUS]20.091752,50.19897",9.977459777962347e-05
"[BUS]19.787078,50.199349",6.16756546746366e-05
"[BUS]20.09196,50.199439",5.67808804155142e-05
"[BUS]19.786522,50.199852",6.0927679519872664e-05
"[BUS]19.939201,50.20046",7.081305054215773e-05
"[BUS]19.785761,50.200598",5.905071588632504e-05
"[BUS]20.092499,50.200654",5.212951197092741e-05
"[BUS]19.785294,50.201136",5.595161037355195e-05
"[BUS]20.092639,50.200971",0.00010054045911998148
"[BUS]19.784827,50.201666",5.229805449564562e-05
"[BUS]19.93907,50.201544",7.30982022841615e-05
"[BUS]20.092477,50.201652",5.877177801288087e-05
"[BUS]20.092164,50.202272",5.5350985287789674e-05
"[BUS]19.938913,50.202793",7.618989809902408e-05
"[BUS]19.783954,50.202661",4.408388454196803e-05
"[BUS]19.783756,50.202887",4.107396021589047e-05
"[BUS]19.78339,50.203303",3.744790338701637e-05
"[BUS]20.091579,50.203382",5.268526566708067e-05
"[BUS]19.880944,50.203492",6.297370978872447e-05
"[BUS]19.782928,50.203793",6.625071869332126e-05
"[BUS]19.938634,50.203763",8.074144928895663e-05
"[BUS]20.091291,50.203798",5.1136519346852754e-05
"[BUS]19.782665,50.204004",6.788888011946141e-05
"[BUS]19.938456,50.204302",4.378967285188207e-05
"[BUS]19.78185,50.20455",6.982187943188114e-05
"[BUS]19.938253,50.205034",4.0869850722013395e-05
"[BUS]20.090287,50.205114",4.920154773707822e-05
"[BUS]19.78079,50.205228",7.232389947418458e-05
"[BUS]19.937974,50.205998",7.526694108269569e-05
"[BUS]19.779715,50.205809",7.573740920434968e-05
"[BUS]19.779441,50.20594",4.0035987524617525e-05
"[BUS]19.778819,50.206235",7.171682000818836e-05
"[BUS]19.778424,50.206423",7.44620939906303e-05
"[BUS]20.089083,50.206671",4.664149379763352e-05
"[BUS]19.937669,50.207059",8.26690438267208e-05
"[BUS]19.777253,50.206979",3.939981995624323e-05
"[BUS]19.776871,50.207161",7.078694609242212e-05
"[BUS]19.776338,50.207415",7.399803973383183e-05
"[BUS]19.775795,50.207676",3.9086064813156535e-05
"[BUS]19.938438,50.207891",4.642746529698474e-05
"[BUS]19.774567,50.208261",6.970848756618133e-05
"[BUS]20.087969,50.208096",4.3714714009781606e-05
"[BUS]19.938817,50.208195",8.811855962618544e-05
"[BUS]19.773996,50.208533",7.160342814248856e-05
"[BUS]19.93929,50.208523",9.84719747447149e-05
"[BUS]19.940067,50.208993",5.212951197092741e-05
"[BUS]19.940478,50.209248",9.691191941758764e-05
"[BUS]19.772269,50.209356",7.374162265893426e-05
"[BUS]20.086837,50.209543",8.119501675175586e-05
"[BUS]19.941018,50.209552",5.2687046259335134e-05
"[BUS]19.771771,50.209594",3.8401926683535524e-05
"[BUS]19.872573,50.209715",6.356773035872747e-05
"[BUS]19.941575,50.209812",5.091223423160293e-05
"[BUS]19.771124,50.209902",6.80416001129326e-05
"[BUS]19.941933,50.209938",4.8824021145662273e-05
"[BUS]19.770714,50.210098",6.977243630542973e-05
"[BUS]19.942549,50.210132",4.636724960370866e-05
"[BUS]20.086561,50.210139",4.5003831783874514e-05
"[BUS]19.770161,50.21036",3.628369619662058e-05
"[BUS]19.943582,50.210457",4.359019694167164e-05
"[BUS]19.769812,50.210525",6.362442629157733e-05
"[BUS]19.768942,50.210937",6.478863348197313e-05
"[BUS]19.945135,50.210841",4.04363026090308e-05
"[BUS]19.945543,50.210918",3.681099079939941e-05
"[BUS]19.946439,50.211031",6.5262261013521e-05
"[BUS]20.086198,50.211049",4.286563726742879e-05
"[BUS]19.768535,50.211129",6.625071869332126e-05
"[BUS]19.946997,50.211143",6.813917109627474e-05
"[BUS]19.948199,50.211179",7.282621823490253e-05
"[BUS]19.767821,50.211467",6.800227198516122e-05
"[BUS]19.949527,50.211318",7.95657826497341e-05
"[BUS]19.950006,50.211381",8.811855962618544e-05
"[BUS]19.950399,50.211431",9.84719747447149e-05
"[BUS]20.085969,50.211623",8.053084931027508e-05
"[BUS]19.951379,50.211623",5.5758051673321245e-05
"[BUS]19.952127,50.212054",0.00010182430351989141
"[BUS]19.767045,50.211834",7.042895889787736e-05
"[BUS]19.766248,50.212211",7.359921468790397e-05
"[BUS]20.085666,50.212378",8.979269988583268e-05
"[BUS]19.952449,50.212298",5.6614998686515515e-05
"[BUS]19.952759,50.212524",5.9364146102316724e-05
"[BUS]19.765378,50.212622",7.700974434109826e-05
"[BUS]19.867174,50.212663",6.420161408472552e-05
"[BUS]19.953132,50.212701",5.944184573536031e-05
"[BUS]19.953509,50.212811",5.893328350754585e-05
"[BUS]19.764778,50.212906",4.0443085737709296e-05
"[BUS]19.954139,50.212971",5.828614770359499e-05
"[BUS]19.764489,50.213043",7.278795373098308e-05
"[BUS]19.95449,50.213063",5.754638805043036e-05
"[BUS]19.954809,50.213163",5.6683172164634985e-05
"[BUS]19.763878,50.213335",7.65917032219227e-05
"[BUS]19.955141,50.213307",5.566076587613237e-05
"[BUS]20.085264,50.213377",5.045334758333915e-05
"[BUS]19.955932,50.213731",0.00010889268665164028
"[BUS]20.08514,50.213685",9.316929478267383e-05
"[BUS]19.763086,50.21386",4.1294378508068036e-05
"[BUS]20.08493,50.214204",0.00010054045911998148
"[BUS]19.957077,50.21428",0.00010908138292467909
"[BUS]19.761831,50.214891",7.52733549475512e-05
"[BUS]19.957816,50.214542",6.273689602295056e-05
"[BUS]20.08472,50.214724",5.514323831048703e-05
"[BUS]19.959001,50.214881",6.273689602295056e-05
"[BUS]19.761518,50.215151",3.972223238153083e-05
"[BUS]19.760857,50.215695",7.063836148194758e-05
"[BUS]20.084312,50.215745",5.47090630878347e-05
"[BUS]19.76055,50.215931",7.218087426498684e-05
"[BUS]19.962859,50.216032",5.547981661816291e-05
"[BUS]19.760101,50.216309",7.531638800820331e-05
"[BUS]19.759737,50.216611",4.065821093969374e-05
"[BUS]19.964376,50.216742",5.782451192064679e-05
"[BUS]19.759212,50.217012",7.434348103178496e-05
"[BUS]19.965269,50.217131",5.877177801288087e-05
"[BUS]20.083808,50.217189",5.465220746441713e-05
"[BUS]19.758856,50.217238",3.96035971188314e-05
"[BUS]19.75837,50.217499",7.081305054215767e-05
"[BUS]19.965996,50.217456",5.897952499018351e-05
"[BUS]19.966332,50.217601",5.393194448410128e-05
"[BUS]19.966712,50.217662",5.099004166452808e-05
"[BUS]19.967191,50.217728",4.6071870257880787e-05
"[BUS]20.083615,50.217743",5.435909468534671e-05
"[BUS]19.757556,50.217863",7.309820228416145e-05
"[BUS]19.968572,50.217849",4.0989794446993566e-05
"[BUS]19.971158,50.217899",6.071579327901361e-05
"[BUS]19.96966,50.217914",3.584091259323511e-05
"[BUS]19.975053,50.217923",2.327439012735284e-05
"[BUS]19.973848,50.217926",2.9211805599754876e-05
"[BUS]19.976923,50.217939",1.6300998645372126e-05
"[BUS]19.757178,50.218022",7.618989809902402e-05
"[BUS]19.97922,50.220812",2.4302671737194405e-05
"[BUS]19.756894,50.21814",8.074144928895658e-05
"[BUS]19.756341,50.218372",4.378967285188204e-05
"[BUS]19.755802,50.218598",4.064306699061375e-05
"[BUS]19.75546,50.218736",7.359921468790397e-05
"[BUS]20.083307,50.218798",5.3674101525249736e-05
"[BUS]19.754403,50.219174",7.723652807249788e-05
"[BUS]19.754103,50.219296",4.116355706940532e-05
"[BUS]19.753631,50.219495",7.573099533949412e-05
"[BUS]19.752894,50.219814",8.238941918729569e-05
"[BUS]20.082958,50.220064",5.258465021975327e-05
"[BUS]19.752366,50.220065",4.510402641325334e-05
"[BUS]19.752035,50.22023",8.42378715681559e-05
"[BUS]19.751445,50.220528",4.669451837784951e-05
"[BUS]19.979605,50.220532",9.413564771592724e-06
"[BUS]20.082829,50.220534",4.929038924959652e-05
"[BUS]19.751106,50.220695",8.908676573117182e-05
"[BUS]19.749979,50.221191",0.00010068892253315713
"[BUS]20.08244,50.221915",9.057297313997226e-05
"[BUS]19.749234,50.221475",5.3997801371262045e-05
"[BUS]19.74888,50.2216",5.251041851316536e-05
"[BUS]19.748597,50.221702",4.9825991865915035e-05
"[BUS]19.747812,50.221937",9.512149018215698e-05
"[BUS]19.747014,50.222148",5.4652207464417104e-05
"[BUS]19.746126,50.222346",5.435909468534667e-05
"[BUS]19.745373,50.222514",5.36741015252497e-05
"[BUS]20.082227,50.222702",4.859789584033912e-05
"[BUS]19.744161,50.222785",5.2584650219753226e-05
"[BUS]19.743739,50.22288",5.1104659100793404e-05
"[BUS]19.741582,50.223308",9.847197474471482e-05
"[BUS]20.081954,50.223734",9.404606610272064e-05
"[BUS]19.740271,50.223588",5.212951197092738e-05
"[BUS]19.737378,50.224205",0.00010054045911998141
"[BUS]19.736381,50.22443",5.8771778012880835e-05
"[BUS]19.735962,50.224524",5.897952499018348e-05
"[BUS]19.735629,50.224594",5.876999742062636e-05
"[BUS]20.081892,50.224602",5.301814707494131e-05
"[BUS]19.735314,50.224671",5.829667517983483e-05
"[BUS]19.73433,50.224874",5.762634107365586e-05
"[BUS]19.733763,50.224998",5.678088041551415e-05
