,betweenness
[ROAD]316696386,4.425070282291572e-07
[ROAD]316696393,0.0007317586859508193
[ROAD]316696414,0.00024119906019467096
[ROAD]316696418,6.312663871938906e-05
[ROAD]316696422,0.00010522372005876347
[ROAD]316696437,0.0002783552494496168
[ROAD]316696438,0.00017960024899582456
[ROAD]316697821,0.0012208624897679413
[ROAD]316697832,0.0006796174805860779
[ROAD]8158364403,0.00043420282089170895
[ROAD]316697844,0.0003253277632538592
"[BUS]19.969338,50.043954",0.0103738310371696
[ROAD]316800847,0.00012417035234436218
"[BUS]19.973301,50.044529",0.00010867998797155925
"[BUS]19.976667,50.046472",0.04567616720877443
"[BUS]19.968175,50.048565",0.01015938925106649
[ROAD]316801043,0.000651883548970674
[ROAD]316801047,0.0
"[BUS]19.978608,50.045134",4.0846802605768357e-07
"[BUS]19.980428,50.045381",0.00014880018880020576
[ROAD]316801080,0.0011890563152196774
"[BUS]19.991852,50.039569",0.003048573619441306
"[BUS]19.976271,50.044632",0.00021751118766430333
[ROAD]316819541,0.0002947411014180078
[ROAD]316819568,2.3565463041789437e-08
"[BUS]19.989025,50.065006",0.016094934363351444
[ROAD]319940153,0.0007623898603279719
[ROAD]319940193,0.0
[ROAD]319940230,0.0
[ROAD]319940232,0.0
[ROAD]319940239,0.0002173599759431185
[ROAD]320487067,0.0005417228644046556
"[BUS]19.998527,50.010593",0.0034043806907549374
[ROAD]321354994,0.00021735212078877124
[ROAD]321355154,0.00010868391554873289
"[BUS]19.964971,50.091103",0.000247971512434403
[ROAD]321359854,0.0
"[BUS]19.910312,50.023099",0.004290339984119706
[ROAD]321368149,0.0001313499634177607
[ROAD]321368208,0.0008612155571708895
[ROAD]321368312,0.0005823831070946765
[ROAD]321368317,0.0001704863061644125
[ROAD]321368323,0.0005251681266177985
[ROAD]321369243,0.003218170329375891
"[BUS]19.90633,50.007923",0.005921502060100634
[ROAD]321370367,9.214685185915714e-05
[ROAD]321373867,0.00021739139656050757
[ROAD]321373913,0.00012592008797521502
[ROAD]2019014911,0.0008007426514284842
"[BUS]19.925679,50.030681",0.010058540851979153
[ROAD]321456399,0.0005331018325085342
[ROAD]321456430,0.00032605174664619864
[ROAD]321459341,0.0
[ROAD]321481981,0.0012692751152025153
[ROAD]1744834484,0.0003244021642332734
[ROAD]321483103,0.00010869177070308015
[ROAD]321483106,0.0
[ROAD]321487706,0.0008621097355740864
[ROAD]321487708,0.002784670544798262
[ROAD]321487714,0.00043550939489813697
"[BUS]19.895988,50.036963",0.00961478354501639
[ROAD]321660000,0.0008539024084735876
[ROAD]321660133,0.00023293674701374133
[ROAD]321660271,0.0003768510298099494
[ROAD]321660314,0.00037334763097107004
[ROAD]321660315,0.00010913558692370052
[ROAD]321660450,0.00035698927204289455
[ROAD]321660470,0.0
[ROAD]321660471,0.0003260085432972887
[ROAD]321674601,0.0
[ROAD]321675016,0.0
[ROAD]321675100,0.0002173599759431185
[ROAD]321675105,0.0002173599759431185
[ROAD]321675403,0.0002173599759431185
"[BUS]19.965803,50.084923",0.00043472387946341066
[ROAD]321676059,0.0
[ROAD]321780565,0.00011371193438679647
[ROAD]321780575,0.00045125406989293253
"[BUS]19.972284,50.079984",0.007356026057306525
[ROAD]321780604,0.0
[ROAD]321780715,0.0003349659721783316
[ROAD]321780716,0.00012571938878164248
[ROAD]321780723,0.000282508400472254
[ROAD]321780865,7.162814135019285e-05
[ROAD]321781127,0.0009665462382480149
[ROAD]321781193,0.0005273443316700881
[ROAD]321781196,0.00024819931191047363
[ROAD]321781199,2.334597693740299e-05
[ROAD]321781200,5.776811426216438e-07
[ROAD]321781218,7.951602550723626e-05
[ROAD]321781406,6.295251613135806e-07
[ROAD]321781407,4.0499866622097567e-07
[ROAD]321781438,0.00020312440701767133
[ROAD]321781439,0.0003504078964326597
[ROAD]321781464,2.133983597673155e-07
[ROAD]321781480,1.3273247058287903e-06
[ROAD]321781509,0.00010987704803446259
[ROAD]321781541,4.695830906679777e-05
[ROAD]321781564,3.123392655406596e-05
[ROAD]321781583,4.821415186806646e-05
[ROAD]321782479,5.478970157216044e-06
[ROAD]321786098,0.00025110179144178737
"[BUS]19.971361,50.08284",0.01476086011614977
"[BUS]19.973901,50.090713",0.0012195519881843396
[ROAD]321791011,0.00011119363736268346
[ROAD]321881836,0.0005426969035437163
[ROAD]321882065,6.701035794791508e-05
[ROAD]321882211,0.00010871533616612194
[ROAD]321882305,1.9245128150794707e-07
[ROAD]321883816,0.0
[ROAD]321883831,0.002663403981177605
"[BUS]19.932007,50.020999",0.049756664599661354
[ROAD]322046800,0.03351851309846202
"[BUS]19.964315,50.027604",0.037339358362400155
[ROAD]322059930,0.00324555339743045
[ROAD]322059936,0.0017300034831325406
[ROAD]322094263,0.00018643816085511713
[ROAD]322230278,0.0025287489615682334
[ROAD]322497418,0.0001129649746679913
[ROAD]322497685,0.00015338563515042064
[ROAD]322497737,9.219529197763195e-05
[ROAD]322497760,3.4654322595342577e-06
[ROAD]322497786,3.834624513855626e-06
[ROAD]322497795,9.046388504025603e-05
[ROAD]322678855,3.338440597586837e-08
[ROAD]322679804,0.001011543573491638
[ROAD]322680045,0.0011586509765300086
[ROAD]322680228,0.0003258632229418643
[ROAD]322680660,0.00032606942074348
[ROAD]322680753,7.783868821561733e-05
[ROAD]322681124,2.0423401302884178e-07
[ROAD]322681129,9.049399646522917e-05
[ROAD]322681155,0.00034387378266781664
[ROAD]322681195,7.242714146653817e-05
[ROAD]322681204,8.509750542868408e-08
[ROAD]322681273,0.00014479275089068931
[ROAD]322694847,0.01960901817593167
[ROAD]10965313034,0.002829878267259153
[ROAD]322694890,0.0005364402731061212
[ROAD]322695588,0.022417169086266297
[ROAD]322695736,0.0004239858834707019
[ROAD]322696299,0.00010868391554873289
[ROAD]322696305,0.0
[ROAD]322846710,0.00023690556374769602
[ROAD]322846864,0.00018172310445817243
[ROAD]322846881,0.00011914108977352695
[ROAD]322846990,0.00010980327504321789
[ROAD]322846997,0.00012436280362587013
[ROAD]322847620,0.00010868391554873289
[ROAD]322850407,0.0010051102020812294
[ROAD]322850412,0.0
[ROAD]322850473,0.0007619067683356152
[ROAD]322906165,0.0005777662401270725
[ROAD]322906170,0.0004700995670663102
[ROAD]322906178,0.00030071101872192776
[ROAD]322908886,0.003813217909066942
[ROAD]322906811,0.0005276307175056655
[ROAD]322907313,0.00015620367177250128
"[BUS]20.050266,50.059632",0.0018975264323194481
[ROAD]322908226,1.4924793259799976e-07
[ROAD]322908998,0.0007239192419122506
[ROAD]322909623,0.0
[ROAD]322909924,0.0
[ROAD]322909946,0.0011309537023015588
[ROAD]322910990,3.9275771736315726e-08
[ROAD]323214668,0.0003260576380119591
[ROAD]323215062,0.0002173599759431185
[ROAD]323215216,0.0
[ROAD]323215284,0.0
[ROAD]323215293,0.00021739925171485483
[ROAD]323215704,0.0
[ROAD]323215705,0.0008739251969047613
[ROAD]323215707,0.0006572132711952919
[ROAD]323217135,0.00010868391554873289
[ROAD]323215820,0.0
[ROAD]323216587,0.0016305218809016266
[ROAD]323216741,0.0005406368893161465
[ROAD]323217141,0.0
[ROAD]323217143,0.0
[ROAD]323217414,2.6628973237222066e-06
[ROAD]323253633,0.0008191001471380382
[ROAD]323253706,1.8773818889958917e-06
[ROAD]8729925112,0.00010940724434487671
[ROAD]323254459,0.00034233940918524877
[ROAD]323265805,0.006173444353057579
[ROAD]323265850,0.0050819117428477605
[ROAD]323266754,0.0003514710261139422
[ROAD]323266756,0.0004598643009518263
[ROAD]323267902,0.0006653531748876435
[ROAD]323268129,0.00016079500948847658
[ROAD]323272147,0.0
[ROAD]323810552,0.0050897276214232874
[ROAD]324708210,0.0012780277209339533
[ROAD]323811048,0.00025377843528561725
[ROAD]9451426016,0.00010868391554873289
[ROAD]323811659,0.0005905544314044169
[ROAD]1440194405,0.00037451804896881225
[ROAD]323811983,0.0004953185400981986
"[BUS]20.009912,50.074073",0.002060065286073017
[ROAD]323812470,0.0003626115987669482
[ROAD]323812602,0.00010922592119869404
[ROAD]323813581,0.0006342938945985649
[ROAD]323812766,0.00028957044606892177
[ROAD]323812864,9.426185216715775e-08
[ROAD]323813236,9.451518089485698e-05
"[BUS]20.037359,50.084879",0.0022700217790438404
[ROAD]323822084,0.0005045326361475382
"[BUS]20.072414,50.104036",0.041517723775895826
"[BUS]20.062281,50.104225",0.004088078269428223
"[BUS]20.053736,50.108702",2.3565463041789438e-07
"[BUS]20.056415,50.093204",0.0027870500019692873
[ROAD]323824547,0.0022717119464208927
"[BUS]20.053274,50.095874",0.0018865108875398028
[ROAD]691538958,0.0017022983537497436
"[BUS]20.042786,50.095732",0.0036524150444241185
[ROAD]691538992,0.00016303241928505537
[ROAD]323828544,0.00010867867877916804
[ROAD]323828556,6.545961956052621e-09
[ROAD]323828565,6.545961956052621e-09
[ROAD]323828963,0.00010867867877916804
[ROAD]323829006,0.00021731153582464375
[ROAD]323829107,0.00021731153582464375
[ROAD]323830136,0.0006705434681225976
"[BUS]20.126854,50.099438",0.005721484301167686
[ROAD]324291317,0.00754282948283879
[ROAD]1873942746,0.008383971193075247
[ROAD]324291787,0.0022722369325697683
[ROAD]324292584,0.0006585997059375839
[ROAD]324292611,1.0439500127512722e-05
[ROAD]324292624,0.00324721869015207
[ROAD]324292643,3.5348194562684157e-07
[ROAD]324292644,0.00032481848741367837
[ROAD]5065128187,0.060726768620600176
"[BUS]19.993481,50.011632",0.002910413237204468
[ROAD]324367733,0.0
[ROAD]324708204,0.0
[ROAD]324708272,0.0
[ROAD]324708633,0.0003257453956266554
[ROAD]324708635,0.00013854921237702736
[ROAD]324709943,0.0048669868647522934
[ROAD]325632880,1.6888581846615763e-06
[ROAD]325632882,0.00010184796747802714
[ROAD]325632942,8.74887453312301e-05
[ROAD]325807268,0.0
"[BUS]20.049189,50.016564",0.007607811247176524
"[BUS]20.043893,50.017855",0.003272614404156772
[ROAD]325807617,0.0
[ROAD]325807624,0.00017096743436818238
"[BUS]20.044904,50.017517",0.003225023951543878
"[BUS]20.041992,50.014817",0.000446883658392974
[ROAD]325808592,0.0013695568303633177
"[BUS]20.04901,50.013628",0.01960769733172818
[ROAD]325809517,0.0012619086823748911
"[BUS]20.043624,50.015391",0.00013062918754677975
[ROAD]325809592,6.0573713556528525e-06
"[BUS]20.045982,50.013495",0.001267256929671845
[ROAD]325809763,9.498472274596465e-05
[ROAD]325810213,0.0001325428340650122
"[BUS]20.047338,50.013766",0.0013914687179553886
[ROAD]325810429,0.0004666621515239478
[ROAD]325810476,0.0007923816251412573
[ROAD]325810604,0.0011283071044231074
"[BUS]20.052902,50.008033",0.011164076060328404
[ROAD]325811414,0.00019012059175349462
[ROAD]325811437,0.00014535498356311563
[ROAD]325811992,8.698542631642915e-05
[ROAD]325812026,0.00045302959661389227
[ROAD]325812623,0.0002604279543598146
[ROAD]4103874527,9.87662595083567e-05
[ROAD]325812806,2.7053806168169903e-05
[ROAD]325813312,3.1545121585456706e-05
[ROAD]325814565,0.0009114090115556076
[ROAD]325814608,6.22509853885279e-05
[ROAD]325814632,0.00023633259569768255
[ROAD]325815984,0.00010868391554873289
[ROAD]325821153,0.009775012983391862
"[BUS]20.053999,50.015803",0.000729468908458592
[ROAD]326073082,0.00017271913378762204
[ROAD]326073140,1.2175489238257876e-06
[ROAD]326077060,0.0005430111097176068
[ROAD]326083022,0.0006650055843077771
[ROAD]4192029158,0.00010898241141392888
[ROAD]327459729,0.006149387942869086
[ROAD]327460151,0.0002173599759431185
"[BUS]20.008694,50.010237",0.18326697220389224
[ROAD]327645995,0.0001808709184009237
"[BUS]19.931258,50.007441",0.0005815877727170161
[ROAD]6855716551,0.0002866625333891846
[ROAD]327646593,0.0001336770528931374
"[BUS]19.929378,50.007522",0.0005223520537843047
[ROAD]327647032,0.00010228772520223475
[ROAD]327647037,9.266935054248929e-05
[ROAD]327647493,0.00039814926619845026
[ROAD]327647499,0.0002946998618576846
[ROAD]327648788,0.00021876277559030056
[ROAD]327648798,0.0006166309254525481
[ROAD]327650219,1.8459612716068392e-06
[ROAD]327650228,0.000542406786509824
[ROAD]327651081,0.00011611970284328152
[ROAD]327651439,4.974456504358178e-05
[ROAD]327651891,0.00021589413868229962
[ROAD]327651895,0.0009738811849986305
[ROAD]327651905,0.0016814634405484922
"[BUS]19.922538,50.00244",0.037432269128019585
[ROAD]327652492,0.0007815276347026874
[ROAD]327652496,0.00016729187672985882
[ROAD]327657802,0.0007565849012653444
"[BUS]20.02461,50.017631",0.0006472725733688304
[ROAD]327686566,0.0009772283317256189
[ROAD]327686574,0.0
[ROAD]327686579,0.00010877817740090005
[ROAD]327686594,0.0003291034741101104
[ROAD]327686603,0.0
[ROAD]327686610,0.00010868391554873289
[ROAD]327686632,0.00010876246709220552
[ROAD]327686640,0.0002173599759431185
[ROAD]327686668,0.0
[ROAD]327717934,0.0
[ROAD]327717939,0.00010868391554873289
[ROAD]327717943,0.0005411298002514372
[ROAD]327717963,0.00021567111775845692
[ROAD]327717982,0.00010919057300413136
"[BUS]20.016518,50.014669",0.0008912811604350392
[ROAD]327727429,0.0
[ROAD]7647660815,0.0017003502754716223
[ROAD]679756063,0.0013863797562115145
[ROAD]327736579,0.0
[ROAD]327755132,0.00019833479211404717
[ROAD]330364353,0.00048757139412321026
[ROAD]327755663,0.00021735212078877124
[ROAD]327755667,0.00010868391554873289
[ROAD]327755670,0.0
[ROAD]330110065,0.0001330100193698156
"[BUS]19.887185,50.062528",0.003041971362212431
[ROAD]330110565,0.0001287145591342539
[ROAD]903283903,0.00026491416392677574
[ROAD]330361593,1.0669917988365773e-07
[ROAD]4237757615,2.552925162860522e-08
[ROAD]330361601,0.0011579021839418302
[ROAD]330361908,0.0003260046157201151
[ROAD]330361909,0.00010868391554873289
"[BUS]20.037279,50.013857",0.00021603245485843104
"[BUS]20.037195,50.015296",0.00011351090789512609
[ROAD]681652752,0.00047272711619546974
[ROAD]330363036,0.0
"[BUS]20.027548,50.012993",0.0005999059926548337
[ROAD]330364737,0.0004535330465479322
[ROAD]330364739,0.000591854459448889
[ROAD]330364747,8.972942810878691e-05
[ROAD]331857666,5.891365760447359e-09
[ROAD]331857693,6.0594660634787905e-05
[ROAD]331857721,0.0002483171392256826
[ROAD]335605368,0.0
[ROAD]337762558,0.00010976007169430794
[ROAD]338238193,0.0005432624746567192
[ROAD]338238306,0.0
[ROAD]338238407,0.0004346649658058062
[ROAD]338244590,0.0002453125426878544
[ROAD]338245047,0.0
[ROAD]338249554,0.003730542409561998
[ROAD]338280336,0.00025932613804337186
[ROAD]338301727,0.0
[ROAD]338301730,0.0
[ROAD]338333769,0.0
[ROAD]338335828,0.0002173599759431185
[ROAD]338336031,0.0
[ROAD]340456381,0.0002173599759431185
[ROAD]340459049,0.0029823153925221412
[ROAD]340459052,0.00021711253858117973
[ROAD]340459054,2.8671313367510483e-07
[ROAD]340459060,4.7130926083578875e-08
[ROAD]340459086,0.0006851422724769861
[ROAD]340459091,0.00010893920806501894
[ROAD]340467605,0.0008299127670970459
[ROAD]341925973,0.0
[ROAD]341925977,0.0005877854894970067
[ROAD]341937344,0.0
[ROAD]341944344,0.00017303333996151256
[ROAD]341958064,0.0001124936654071555
[ROAD]341958075,0.00013640475524022452
[ROAD]341958102,0.007013447065913684
[ROAD]341970471,0.0
[ROAD]341970475,0.0002491929889354024
[ROAD]341970486,0.00023285034031592143
[ROAD]341970490,0.0
[ROAD]341970504,0.0
"[BUS]19.966293,50.074731",0.0008410003174582078
"[BUS]19.962552,50.076122",0.0001785358755817704
[ROAD]341970567,0.0
[ROAD]343190394,0.00031996792960424335
[ROAD]344395274,0.004184991236187582
[ROAD]344409119,6.6179675375692005e-06
[ROAD]344409120,3.927577173631573e-09
[ROAD]344409121,6.20871399607679e-05
"[BUS]19.915544,50.087754",0.00259007218776873
"[BUS]19.91617,50.084546",0.0027164969694107566
[ROAD]344409125,0.0
[ROAD]344409136,0.001977790399439783
[ROAD]344409137,0.00015327173541238533
[ROAD]344409141,0.0
[ROAD]344409142,0.0001090334699171861
[ROAD]344409144,0.0
[ROAD]355568955,9.311696342104415e-05
[ROAD]355570810,0.00043361237512327293
[ROAD]355570811,0.00041864045093738933
[ROAD]355571341,0.0
[ROAD]355571656,0.0002190017032016965
[ROAD]355571727,0.00010881352559546273
[ROAD]355571818,0.00010975614411713431
[ROAD]355572112,0.00023467273612448649
[ROAD]355572477,0.0003325597420229062
"[BUS]19.957853,50.044131",0.002203832284725214
[ROAD]355574042,2.2387189889699967e-07
[ROAD]355574341,0.0019418844889184431
[ROAD]355574650,0.0002173599759431185
[ROAD]355574811,0.0006519385350511048
[ROAD]355574882,0.0002173599759431185
[ROAD]355574896,0.0
[ROAD]355578419,0.0005661857788306199
[ROAD]355578435,0.0003260674569548932
[ROAD]1887989128,0.033780977370667126
[ROAD]355578967,0.005985882905130803
[ROAD]1684168638,0.0003260046157201151
[ROAD]355580134,0.0
"[BUS]19.991638,50.042005",0.002116431909880391
[ROAD]355580312,0.0004682437868517693
[ROAD]355580492,0.0
[ROAD]355580658,0.0005543735904809229
[ROAD]355580851,0.0003376655923486272
[ROAD]355581267,0.000651498646407658
"[BUS]19.990294,50.038182",0.0028957005331120443
"[BUS]19.992403,50.036874",0.0002037234279962697
[ROAD]355582144,0.0004366549382404462
[ROAD]355582152,0.0001746397190255279
[ROAD]355584465,0.00021939707930384209
[ROAD]355587741,0.00010874413839872857
[ROAD]355584484,3.1224238530371003e-07
[ROAD]355584487,6.25839784732323e-05
[ROAD]355585070,0.00023158173288883842
[ROAD]355585092,0.0007559407786088689
[ROAD]355585751,0.0003272640588004596
[ROAD]355585756,0.0005721151111704124
[ROAD]355585764,0.00014742553678943473
[ROAD]355587818,9.953462452275813e-05
[ROAD]355588620,0.0
[ROAD]355588621,0.0014449320767160139
"[BUS]19.99678,50.039944",0.00554699186628617
"[BUS]19.99663,50.038691",0.001228919259743451
"[BUS]19.997095,50.036941",0.0006553319617291224
[ROAD]355588944,0.0007252173061681359
[ROAD]355588945,0.0013408493178261904
"[BUS]19.994194,50.036899",0.0004081656026153139
[ROAD]355597048,0.0004346649658058062
[ROAD]355597091,0.0
[ROAD]355597096,0.0002173599759431185
[ROAD]355597116,0.0
[ROAD]355597215,0.0
[ROAD]355598600,0.00024832499438002983
[ROAD]355603380,0.0012389149436503434
[ROAD]355603421,0.0007277093538848051
[ROAD]355603448,0.0
[ROAD]355605408,0.0
[ROAD]355605921,0.00010868391554873289
"[BUS]19.911991,50.098584",0.005004487414023961
[ROAD]355607785,0.00021735212078877124
[ROAD]355607792,0.0
"[BUS]19.910252,50.100664",0.004156641329552114
"[BUS]19.91498,50.100763",0.0015114181031112492
[ROAD]355607990,0.0013768710918741524
[ROAD]355608101,0.00021732855532572944
[ROAD]355608108,3.142061738905258e-08
"[BUS]19.90264,50.108214",0.0007317626135279929
"[BUS]19.899132,50.11224",0.0007563610293664474
[ROAD]355609278,0.0002173599759431185
[ROAD]355609288,0.0
[ROAD]355610487,0.0
"[BUS]19.91485,50.101928",0.0009709874115967184
[ROAD]356923369,0.00028600616978385115
[ROAD]356923548,0.0002353482793983511
[ROAD]356923570,0.0004917248069843256
[ROAD]356930450,0.001944792597977039
[ROAD]356923608,8.143621798742473e-05
[ROAD]356923578,4.5624962075969416e-05
[ROAD]356923602,0.0001100496650512437
[ROAD]356923604,0.0022493358846665183
[ROAD]356923607,0.0
[ROAD]356923616,0.0001090147484659918
[ROAD]356923620,0.0
[ROAD]356923627,0.00013979019584465586
[ROAD]356923636,0.0004407389639048274
[ROAD]356923638,0.0016316119144865484
[ROAD]356923645,8.935840298511784e-05
"[BUS]19.863405,50.068671",0.027850775727126895
[ROAD]356923664,0.00011020192412634149
[ROAD]356923665,0.0
"[BUS]19.867242,50.065856",0.003385870019535612
[ROAD]356926612,0.00027317870273477045
"[BUS]19.860532,50.066007",0.0018394259141091553
"[BUS]19.86422,50.065395",0.0017243733012541399
[ROAD]356929107,0.0005052147253833589
[ROAD]356929120,0.0
[ROAD]356930448,0.0002173599759431185
[ROAD]356930449,0.0
[ROAD]356930471,0.00018899108601797766
[ROAD]356930489,0.0
[ROAD]356933046,0.0006586049427071488
[ROAD]356933050,0.00020580897147546806
[ROAD]356933051,0.00028814146257391554
[ROAD]356933052,0.0
[ROAD]356933053,0.00010902692395523004
[ROAD]356933055,0.00044253583046176384
[ROAD]356937416,0.000583833037667942
[ROAD]2000518763,0.00014762977080246353
